date,production_line,shift,shift_name,vehicle_model,planned_production_time_min,downtime_min,actual_production_time_min,expected_units,actual_units,good_units,defect_count,rework_count,scrap_count,target_cycle_time_min,actual_cycle_time_min,availability_pct,performance_pct,quality_pct,oee_score,primary_downtime_cause,operators_count,line_speed_units_per_hour
2025-11-07,Line_E,3,Night,Fiat_500,480,58.82,421.18,200,158,152,6,4,2,2.4,2.67,87.75,79.0,96.2,66.69,Maintenance_Preventive,11,22.51
2025-11-10,Line_A,1,Morning,Peugeot_208,480,18.28,461.72,192,183,180,3,2,1,2.5,2.52,96.19,95.31,98.36,90.18,Operator_Absence,9,23.78
2025-11-10,Line_A,2,Afternoon,Peugeot_208,480,16.86,463.14,192,185,182,3,2,1,2.5,2.5,96.49,96.35,98.38,91.46,Operator_Absence,9,23.97
2025-11-10,Line_A,3,Night,Peugeot_208,480,21.69,458.31,192,183,181,2,1,1,2.5,2.5,95.48,95.31,98.91,90.01,Setup_Changeover,11,23.96
2025-11-10,Line_B,1,Morning,Peugeot_308,480,36.52,443.48,160,141,138,3,2,1,3.0,3.15,92.39,88.12,97.87,79.69,Equipment_Failure,10,19.08
2025-11-10,Line_B,2,Afternoon,Peugeot_308,480,28.5,451.5,160,150,140,10,7,3,3.0,3.01,94.06,93.75,93.33,82.3,Quality_Issue,11,19.93
2025-11-10,Line_B,3,Night,Peugeot_308,480,77.99,402.01,160,134,133,1,0,1,3.0,3.0,83.75,83.75,99.25,69.62,Equipment_Failure,8,20.0
2025-11-10,Line_C,1,Morning,Citroen_C3,480,20.93,459.07,171,156,152,4,2,2,2.8,2.94,95.64,91.23,97.44,85.01,Maintenance_Preventive,11,20.39
2025-11-10,Line_C,2,Afternoon,Citroen_C3,480,18.94,461.06,171,146,136,10,7,3,2.8,3.16,96.05,85.38,93.15,76.39,Equipment_Failure,12,19.0
2025-11-10,Line_C,3,Night,Citroen_C3,480,29.58,450.42,171,160,148,12,8,4,2.8,2.82,93.84,93.57,92.5,81.22,Operator_Absence,8,21.31
2025-11-10,Line_D,1,Morning,Opel_Corsa,480,45.57,434.43,184,151,140,11,7,4,2.6,2.88,90.51,82.07,92.72,68.86,Quality_Issue,11,20.85
2025-11-10,Line_D,2,Afternoon,Opel_Corsa,480,39.9,440.1,184,159,156,3,2,1,2.6,2.77,91.69,86.41,98.11,77.74,Equipment_Failure,8,21.68
2025-11-10,Line_D,3,Night,Opel_Corsa,480,77.77,402.23,184,142,141,1,0,1,2.6,2.83,83.8,77.17,99.3,64.21,Material_Shortage,10,21.18
2025-11-10,Line_E,1,Morning,Fiat_500,480,25.21,454.79,200,155,140,15,10,5,2.4,2.93,94.75,77.5,90.32,66.32,Equipment_Failure,11,20.45
2025-11-10,Line_E,2,Afternoon,Fiat_500,480,30.53,449.47,200,183,170,13,9,4,2.4,2.46,93.64,91.5,92.9,79.59,Quality_Issue,12,24.43
2025-11-10,Line_E,3,Night,Fiat_500,480,33.08,446.92,200,178,172,6,4,2,2.4,2.51,93.11,89.0,96.63,80.07,Quality_Issue,9,23.9
2025-11-11,Line_A,1,Morning,Peugeot_208,480,32.58,447.42,192,170,163,7,4,3,2.5,2.63,93.21,88.54,95.88,79.13,Equipment_Failure,9,22.8
2025-11-11,Line_A,2,Afternoon,Peugeot_208,480,20.81,459.19,192,172,166,6,4,2,2.5,2.67,95.66,89.58,96.51,82.71,Material_Shortage,11,22.47
2025-11-11,Line_A,3,Night,Peugeot_208,480,38.96,441.04,192,169,163,6,4,2,2.5,2.61,91.88,88.02,96.45,78.01,Equipment_Failure,8,22.99
2025-11-11,Line_B,1,Morning,Peugeot_308,480,32.15,447.85,160,134,133,1,0,1,3.0,3.34,93.3,83.75,99.25,77.56,Equipment_Failure,10,17.95
2025-11-11,Line_B,2,Afternoon,Peugeot_308,480,69.8,410.2,160,122,116,6,4,2,3.0,3.36,85.46,76.25,95.08,61.96,Operator_Absence,11,17.84
2025-11-11,Line_B,3,Night,Peugeot_308,480,42.6,437.4,160,143,141,2,1,1,3.0,3.06,91.12,89.38,98.6,80.3,Operator_Absence,9,19.62
2025-11-11,Line_C,1,Morning,Citroen_C3,480,5.0,475.0,171,162,159,3,2,1,2.8,2.93,98.96,94.74,98.15,92.01,Equipment_Failure,9,20.46
2025-11-11,Line_C,2,Afternoon,Citroen_C3,480,95.8,384.2,171,117,116,1,0,1,2.8,3.28,80.04,68.42,99.15,54.3,Quality_Issue,12,18.27
2025-11-11,Line_C,3,Night,Citroen_C3,480,23.43,456.57,171,159,153,6,4,2,2.8,2.87,95.12,92.98,96.23,85.11,Setup_Changeover,11,20.89
2025-11-11,Line_D,1,Morning,Opel_Corsa,480,15.56,464.44,184,171,164,7,4,3,2.6,2.72,96.76,92.93,95.91,86.24,Quality_Issue,12,22.09
2025-11-11,Line_D,2,Afternoon,Opel_Corsa,480,90.56,389.44,184,140,131,9,6,3,2.6,2.78,81.13,76.09,93.57,57.76,Operator_Absence,8,21.57
2025-11-11,Line_D,3,Night,Opel_Corsa,480,38.15,441.85,184,169,167,2,1,1,2.6,2.61,92.05,91.85,98.82,83.55,Setup_Changeover,11,22.95
2025-11-11,Line_E,1,Morning,Fiat_500,480,16.96,463.04,200,185,179,6,4,2,2.4,2.5,96.47,92.5,96.76,86.34,Maintenance_Preventive,11,23.97
2025-11-11,Line_E,2,Afternoon,Fiat_500,480,13.01,466.99,200,169,167,2,1,1,2.4,2.76,97.29,84.5,98.82,81.24,Maintenance_Preventive,8,21.71
2025-11-11,Line_E,3,Night,Fiat_500,480,4.63,475.37,200,198,185,13,9,4,2.4,2.4,99.04,99.0,93.43,91.61,Material_Shortage,11,24.99
2025-11-12,Line_A,1,Morning,Peugeot_208,480,15.66,464.34,192,170,164,6,4,2,2.5,2.73,96.74,88.54,96.47,82.63,Material_Shortage,9,21.97
2025-11-12,Line_A,2,Afternoon,Peugeot_208,480,20.6,459.4,192,180,179,1,0,1,2.5,2.55,95.71,93.75,99.44,89.23,Equipment_Failure,10,23.51
2025-11-12,Line_A,3,Night,Peugeot_208,480,19.05,460.95,192,183,178,5,3,2,2.5,2.52,96.03,95.31,97.27,89.03,Material_Shortage,11,23.82
2025-11-12,Line_B,1,Morning,Peugeot_308,480,6.11,473.89,160,149,146,3,2,1,3.0,3.18,98.73,93.12,97.99,90.09,Material_Shortage,11,18.87
2025-11-12,Line_B,2,Afternoon,Peugeot_308,480,25.22,454.78,160,149,143,6,4,2,3.0,3.05,94.75,93.12,95.97,84.68,Material_Shortage,8,19.66
2025-11-12,Line_B,3,Night,Peugeot_308,480,54.16,425.84000000000003,160,141,136,5,3,2,3.0,3.02,88.72,88.12,96.45,75.41,Equipment_Failure,8,19.87
2025-11-12,Line_C,1,Morning,Citroen_C3,480,40.89,439.11,171,128,127,1,0,1,2.8,3.43,91.48,74.85,99.22,67.94,Operator_Absence,12,17.49
2025-11-12,Line_C,2,Afternoon,Citroen_C3,480,40.6,439.4,171,140,137,3,2,1,2.8,3.14,91.54,81.87,97.86,73.34,Setup_Changeover,10,19.12
2025-11-12,Line_C,3,Night,Citroen_C3,480,60.97,419.03,171,146,136,10,7,3,2.8,2.87,87.3,85.38,93.15,69.43,Maintenance_Preventive,8,20.91
2025-11-12,Line_D,1,Morning,Opel_Corsa,480,17.39,462.61,184,177,174,3,2,1,2.6,2.61,96.38,96.2,98.31,91.14,Operator_Absence,8,22.96
2025-11-12,Line_D,2,Afternoon,Opel_Corsa,480,40.83,439.17,184,155,146,9,6,3,2.6,2.83,91.49,84.24,94.19,72.6,Setup_Changeover,9,21.18
2025-11-12,Line_D,3,Night,Opel_Corsa,480,28.03,451.97,184,167,161,6,4,2,2.6,2.71,94.16,90.76,96.41,82.39,Maintenance_Preventive,8,22.17
2025-11-12,Line_E,1,Morning,Fiat_500,480,49.66,430.34000000000003,200,179,170,9,6,3,2.4,2.4,89.65,89.5,94.97,76.21,Quality_Issue,9,24.96
2025-11-12,Line_E,2,Afternoon,Fiat_500,480,14.85,465.15,200,188,179,9,6,3,2.4,2.47,96.91,94.0,95.21,86.73,Maintenance_Preventive,9,24.25
2025-11-12,Line_E,3,Night,Fiat_500,480,35.66,444.34000000000003,200,180,175,5,3,2,2.4,2.47,92.57,90.0,97.22,81.0,Equipment_Failure,8,24.31
2025-11-13,Line_A,1,Morning,Peugeot_208,480,27.18,452.82,192,158,155,3,2,1,2.5,2.87,94.34,82.29,98.1,76.16,Quality_Issue,9,20.94
2025-11-13,Line_A,2,Afternoon,Peugeot_208,480,69.29,410.71,192,164,159,5,3,2,2.5,2.5,85.56,85.42,96.95,70.86,Equipment_Failure,10,23.96
2025-11-13,Line_A,3,Night,Peugeot_208,480,24.74,455.26,192,168,165,3,2,1,2.5,2.71,94.85,87.5,98.21,81.51,Material_Shortage,9,22.14
2025-11-13,Line_B,1,Morning,Peugeot_308,480,44.19,435.81,160,145,131,14,9,5,3.0,3.01,90.79,90.62,90.34,74.34,Quality_Issue,12,19.96
2025-11-13,Line_B,2,Afternoon,Peugeot_308,480,27.88,452.12,160,135,134,1,0,1,3.0,3.35,94.19,84.38,99.26,78.89,Operator_Absence,8,17.92
2025-11-13,Line_B,3,Night,Peugeot_308,480,15.56,464.44,160,141,129,12,8,4,3.0,3.29,96.76,88.12,91.49,78.01,Maintenance_Preventive,10,18.22
2025-11-13,Line_C,1,Morning,Citroen_C3,480,57.38,422.62,171,144,137,7,4,3,2.8,2.93,88.05,84.21,95.14,70.54,Setup_Changeover,12,20.44
2025-11-13,Line_C,2,Afternoon,Citroen_C3,480,36.51,443.49,171,148,146,2,1,1,2.8,3.0,92.39,86.55,98.65,78.89,Setup_Changeover,10,20.02
2025-11-13,Line_C,3,Night,Citroen_C3,480,32.09,447.90999999999997,171,150,147,3,2,1,2.8,2.99,93.31,87.72,98.0,80.22,Quality_Issue,11,20.09
2025-11-13,Line_D,1,Morning,Opel_Corsa,480,85.73,394.27,184,137,135,2,1,1,2.6,2.88,82.14,74.46,98.54,60.27,Equipment_Failure,9,20.85
2025-11-13,Line_D,2,Afternoon,Opel_Corsa,480,11.69,468.31,184,164,158,6,4,2,2.6,2.86,97.56,89.13,96.34,83.78,Setup_Changeover,12,21.01
2025-11-13,Line_D,3,Night,Opel_Corsa,480,44.12,435.88,184,167,153,14,9,5,2.6,2.61,90.81,90.76,91.62,75.51,Operator_Absence,9,22.99
2025-11-13,Line_E,1,Morning,Fiat_500,480,8.71,471.29,200,175,173,2,1,1,2.4,2.69,98.19,87.5,98.86,84.93,Setup_Changeover,10,22.28
2025-11-13,Line_E,2,Afternoon,Fiat_500,480,30.75,449.25,200,169,153,16,11,5,2.4,2.66,93.59,84.5,90.53,71.6,Operator_Absence,12,22.57
2025-11-13,Line_E,3,Night,Fiat_500,480,48.45,431.55,200,179,173,6,4,2,2.4,2.41,89.91,89.5,96.65,77.77,Setup_Changeover,12,24.89
2025-11-14,Line_A,1,Morning,Peugeot_208,480,25.72,454.28,192,158,156,2,1,1,2.5,2.88,94.64,82.29,98.73,76.9,Setup_Changeover,10,20.87
2025-11-14,Line_A,2,Afternoon,Peugeot_208,480,71.79,408.21,192,151,146,5,3,2,2.5,2.7,85.04,78.65,96.69,64.67,Quality_Issue,11,22.19
2025-11-14,Line_A,3,Night,Peugeot_208,480,57.79,422.21,192,154,151,3,2,1,2.5,2.74,87.96,80.21,98.05,69.18,Operator_Absence,10,21.88
2025-11-14,Line_B,1,Morning,Peugeot_308,480,13.54,466.46,160,143,138,5,3,2,3.0,3.26,97.18,89.38,96.5,83.82,Setup_Changeover,12,18.39
2025-11-14,Line_B,2,Afternoon,Peugeot_308,480,34.83,445.17,160,130,126,4,2,2,3.0,3.42,92.74,81.25,96.92,73.04,Operator_Absence,10,17.52
2025-11-14,Line_B,3,Night,Peugeot_308,480,61.89,418.11,160,137,131,6,4,2,3.0,3.05,87.11,85.62,95.62,71.32,Setup_Changeover,11,19.66
2025-11-14,Line_C,1,Morning,Citroen_C3,480,30.93,449.07,171,160,151,9,6,3,2.8,2.81,93.56,93.57,94.38,82.61,Equipment_Failure,8,21.38
2025-11-14,Line_C,2,Afternoon,Citroen_C3,480,40.96,439.04,171,156,154,2,1,1,2.8,2.81,91.47,91.23,98.72,82.37,Equipment_Failure,10,21.32
2025-11-14,Line_C,3,Night,Citroen_C3,480,5.31,474.69,171,155,148,7,4,3,2.8,3.06,98.89,90.64,95.48,85.59,Operator_Absence,11,19.59
2025-11-14,Line_D,1,Morning,Opel_Corsa,480,74.37,405.63,184,146,143,3,2,1,2.6,2.78,84.51,79.35,97.95,65.68,Operator_Absence,9,21.6
2025-11-14,Line_D,2,Afternoon,Opel_Corsa,480,11.27,468.73,184,165,158,7,4,3,2.6,2.84,97.65,89.67,95.76,83.85,Equipment_Failure,9,21.12
2025-11-14,Line_D,3,Night,Opel_Corsa,480,18.68,461.32,184,156,154,2,1,1,2.6,2.96,96.11,84.78,98.72,80.44,Operator_Absence,12,20.29
2025-11-14,Line_E,1,Morning,Fiat_500,480,49.97,430.03,200,159,158,1,0,1,2.4,2.7,89.59,79.5,99.37,70.78,Operator_Absence,10,22.18
2025-11-14,Line_E,2,Afternoon,Fiat_500,480,11.87,468.13,200,188,184,4,2,2,2.4,2.49,97.53,94.0,97.87,89.72,Quality_Issue,12,24.1
2025-11-14,Line_E,3,Night,Fiat_500,480,37.77,442.23,200,164,156,8,5,3,2.4,2.7,92.13,82.0,95.12,71.86,Equipment_Failure,11,22.25
2025-11-17,Line_A,1,Morning,Peugeot_208,480,15.31,464.69,192,185,174,11,7,4,2.5,2.51,96.81,96.35,94.05,87.73,Equipment_Failure,12,23.89
2025-11-17,Line_A,2,Afternoon,Peugeot_208,480,47.15,432.85,192,165,164,1,0,1,2.5,2.62,90.18,85.94,99.39,77.03,Material_Shortage,10,22.87
2025-11-17,Line_A,3,Night,Peugeot_208,480,28.67,451.33,192,180,162,18,12,6,2.5,2.51,94.03,93.75,90.0,79.34,Maintenance_Preventive,8,23.93
2025-11-17,Line_B,1,Morning,Peugeot_308,480,1.89,478.11,160,151,150,1,0,1,3.0,3.17,99.61,94.38,99.34,93.38,Material_Shortage,11,18.95
2025-11-17,Line_B,2,Afternoon,Peugeot_308,480,57.01,422.99,160,127,123,4,2,2,3.0,3.33,88.12,79.38,96.85,67.74,Maintenance_Preventive,11,18.01
2025-11-17,Line_B,3,Night,Peugeot_308,480,19.86,460.14,160,144,137,7,4,3,3.0,3.2,95.86,90.0,95.14,82.08,Quality_Issue,12,18.78
2025-11-17,Line_C,1,Morning,Citroen_C3,480,28.85,451.15,171,161,159,2,1,1,2.8,2.8,93.99,94.15,98.76,87.39,Operator_Absence,11,21.41
2025-11-17,Line_C,2,Afternoon,Citroen_C3,480,54.0,426.0,171,152,147,5,3,2,2.8,2.8,88.75,88.89,96.71,76.29,Material_Shortage,8,21.41
2025-11-17,Line_C,3,Night,Citroen_C3,480,91.15,388.85,171,122,118,4,2,2,2.8,3.19,81.01,71.35,96.72,55.9,Equipment_Failure,10,18.82
2025-11-17,Line_D,1,Morning,Opel_Corsa,480,69.71,410.29,184,147,138,9,6,3,2.6,2.79,85.48,79.89,93.88,64.11,Maintenance_Preventive,11,21.5
2025-11-17,Line_D,2,Afternoon,Opel_Corsa,480,40.46,439.54,184,144,136,8,5,3,2.6,3.05,91.57,78.26,94.44,67.68,Maintenance_Preventive,10,19.66
2025-11-17,Line_D,3,Night,Opel_Corsa,480,10.97,469.03,184,180,175,5,3,2,2.6,2.61,97.71,97.83,97.22,92.94,Material_Shortage,10,23.03
2025-11-17,Line_E,1,Morning,Fiat_500,480,10.57,469.43,200,191,183,8,5,3,2.4,2.46,97.8,95.5,95.81,89.49,Material_Shortage,12,24.41
2025-11-17,Line_E,2,Afternoon,Fiat_500,480,40.7,439.3,200,163,159,4,2,2,2.4,2.7,91.52,81.5,97.55,72.76,Operator_Absence,10,22.26
2025-11-17,Line_E,3,Night,Fiat_500,480,65.75,414.25,200,166,157,9,6,3,2.4,2.5,86.3,83.0,94.58,67.75,Quality_Issue,8,24.04
2025-11-18,Line_A,1,Morning,Peugeot_208,480,74.29,405.71,192,162,154,8,5,3,2.5,2.5,84.52,84.38,95.06,67.79,Quality_Issue,9,23.96
2025-11-18,Line_A,2,Afternoon,Peugeot_208,480,24.16,455.84,192,163,161,2,1,1,2.5,2.8,94.97,84.9,98.77,79.63,Setup_Changeover,9,21.45
2025-11-18,Line_A,3,Night,Peugeot_208,480,33.87,446.13,192,171,167,4,2,2,2.5,2.61,92.94,89.06,97.66,80.84,Operator_Absence,11,23.0
2025-11-18,Line_B,1,Morning,Peugeot_308,480,50.74,429.26,160,128,119,9,6,3,3.0,3.35,89.43,80.0,92.97,66.51,Equipment_Failure,12,17.89
2025-11-18,Line_B,2,Afternoon,Peugeot_308,480,53.09,426.90999999999997,160,127,122,5,3,2,3.0,3.36,88.94,79.38,96.06,67.82,Maintenance_Preventive,11,17.85
2025-11-18,Line_B,3,Night,Peugeot_308,480,10.56,469.44,160,143,133,10,7,3,3.0,3.28,97.8,89.38,93.01,81.3,Operator_Absence,11,18.28
2025-11-18,Line_C,1,Morning,Citroen_C3,480,64.35,415.65,171,138,132,6,4,2,2.8,3.01,86.59,80.7,95.65,66.84,Equipment_Failure,8,19.92
2025-11-18,Line_C,2,Afternoon,Citroen_C3,480,20.24,459.76,171,153,145,8,5,3,2.8,3.0,95.78,89.47,94.77,81.22,Setup_Changeover,10,19.97
2025-11-18,Line_C,3,Night,Citroen_C3,480,52.9,427.1,171,152,149,3,2,1,2.8,2.81,88.98,88.89,98.03,77.53,Maintenance_Preventive,11,21.35
2025-11-18,Line_D,1,Morning,Opel_Corsa,480,23.65,456.35,184,169,154,15,10,5,2.6,2.7,95.07,91.85,91.12,79.57,Operator_Absence,9,22.22
2025-11-18,Line_D,2,Afternoon,Opel_Corsa,480,47.07,432.93,184,166,159,7,4,3,2.6,2.61,90.19,90.22,95.78,77.94,Material_Shortage,12,23.01
2025-11-18,Line_D,3,Night,Opel_Corsa,480,80.71,399.29,184,147,138,9,6,3,2.6,2.72,83.19,79.89,93.88,62.39,Material_Shortage,11,22.09
2025-11-18,Line_E,1,Morning,Fiat_500,480,16.63,463.37,200,190,184,6,4,2,2.4,2.44,96.54,95.0,96.84,88.81,Quality_Issue,12,24.6
2025-11-18,Line_E,2,Afternoon,Fiat_500,480,39.17,440.83,200,182,176,6,4,2,2.4,2.42,91.84,91.0,96.7,80.82,Material_Shortage,11,24.77
2025-11-18,Line_E,3,Night,Fiat_500,480,49.93,430.07,200,168,152,16,11,5,2.4,2.56,89.6,84.0,90.48,68.09,Operator_Absence,12,23.44
2025-11-19,Line_A,1,Morning,Peugeot_208,480,15.18,464.82,192,172,171,1,0,1,2.5,2.7,96.84,89.58,99.42,86.25,Material_Shortage,10,22.2
2025-11-19,Line_A,2,Afternoon,Peugeot_208,480,55.61,424.39,192,165,153,12,8,4,2.5,2.57,88.41,85.94,92.73,70.46,Operator_Absence,11,23.33
2025-11-19,Line_A,3,Night,Peugeot_208,480,39.64,440.36,192,172,170,2,1,1,2.5,2.56,91.74,89.58,98.84,81.23,Material_Shortage,10,23.44
2025-11-19,Line_B,1,Morning,Peugeot_308,480,28.04,451.96,160,148,145,3,2,1,3.0,3.05,94.16,92.5,97.97,85.33,Material_Shortage,9,19.65
2025-11-19,Line_B,2,Afternoon,Peugeot_308,480,28.97,451.03,160,137,132,5,3,2,3.0,3.29,93.96,85.62,96.35,77.52,Setup_Changeover,9,18.22
2025-11-19,Line_B,3,Night,Peugeot_308,480,29.22,450.78,160,144,141,3,2,1,3.0,3.13,93.91,90.0,97.92,82.76,Material_Shortage,8,19.17
2025-11-19,Line_C,1,Morning,Citroen_C3,480,44.49,435.51,171,143,140,3,2,1,2.8,3.05,90.73,83.63,97.9,74.28,Operator_Absence,12,19.7
2025-11-19,Line_C,2,Afternoon,Citroen_C3,480,31.46,448.54,171,146,142,4,2,2,2.8,3.07,93.45,85.38,97.26,77.6,Operator_Absence,9,19.53
2025-11-19,Line_C,3,Night,Citroen_C3,480,7.21,472.79,171,158,151,7,4,3,2.8,2.99,98.5,92.4,95.57,86.98,Maintenance_Preventive,9,20.05
2025-11-19,Line_D,1,Morning,Opel_Corsa,480,19.63,460.37,184,159,156,3,2,1,2.6,2.9,95.91,86.41,98.11,81.32,Operator_Absence,11,20.72
2025-11-19,Line_D,2,Afternoon,Opel_Corsa,480,8.47,471.53,184,177,174,3,2,1,2.6,2.66,98.24,96.2,98.31,92.9,Material_Shortage,12,22.52
2025-11-19,Line_D,3,Night,Opel_Corsa,480,28.12,451.88,184,148,143,5,3,2,2.6,3.05,94.14,80.43,96.62,73.16,Quality_Issue,12,19.65
2025-11-19,Line_E,1,Morning,Fiat_500,480,31.3,448.7,200,180,178,2,1,1,2.4,2.49,93.48,90.0,98.89,83.2,Material_Shortage,8,24.07
2025-11-19,Line_E,2,Afternoon,Fiat_500,480,24.53,455.47,200,169,169,0,0,0,2.4,2.7,94.89,84.5,100.0,80.18,Maintenance_Preventive,10,22.26
2025-11-19,Line_E,3,Night,Fiat_500,480,59.08,420.92,200,170,169,1,0,1,2.4,2.48,87.69,85.0,99.41,74.1,Maintenance_Preventive,10,24.23
2025-11-20,Line_A,1,Morning,Peugeot_208,480,19.0,461.0,192,144,143,1,0,1,2.5,3.2,96.04,75.0,99.31,71.53,Maintenance_Preventive,10,18.74
2025-11-20,Line_A,2,Afternoon,Peugeot_208,480,21.34,458.66,192,183,179,4,2,2,2.5,2.51,95.55,95.31,97.81,89.08,Setup_Changeover,12,23.94
2025-11-20,Line_A,3,Night,Peugeot_208,480,11.84,468.16,192,166,157,9,6,3,2.5,2.82,97.53,86.46,94.58,79.75,Maintenance_Preventive,10,21.27
2025-11-20,Line_B,1,Morning,Peugeot_308,480,8.52,471.48,160,144,142,2,1,1,3.0,3.27,98.23,90.0,98.61,87.17,Setup_Changeover,8,18.33
2025-11-20,Line_B,2,Afternoon,Peugeot_308,480,17.56,462.44,160,146,141,5,3,2,3.0,3.17,96.34,91.25,96.58,84.9,Quality_Issue,10,18.94
2025-11-20,Line_B,3,Night,Peugeot_308,480,21.76,458.24,160,152,146,6,4,2,3.0,3.01,95.47,95.0,96.05,87.11,Operator_Absence,9,19.9
2025-11-20,Line_C,1,Morning,Citroen_C3,480,10.44,469.56,171,156,150,6,4,2,2.8,3.01,97.82,91.23,96.15,85.81,Operator_Absence,11,19.93
2025-11-20,Line_C,2,Afternoon,Citroen_C3,480,57.15,422.85,171,127,125,2,1,1,2.8,3.33,88.09,74.27,98.43,64.4,Setup_Changeover,8,18.02
2025-11-20,Line_C,3,Night,Citroen_C3,480,32.63,447.37,171,146,142,4,2,2,2.8,3.06,93.2,85.38,97.26,77.4,Quality_Issue,10,19.58
2025-11-20,Line_D,1,Morning,Opel_Corsa,480,2.66,477.34,184,149,147,2,1,1,2.6,3.2,99.45,80.98,98.66,79.45,Equipment_Failure,11,18.73
2025-11-20,Line_D,2,Afternoon,Opel_Corsa,480,21.36,458.64,184,162,161,1,0,1,2.6,2.83,95.55,88.04,99.38,83.61,Equipment_Failure,10,21.19
2025-11-20,Line_D,3,Night,Opel_Corsa,480,45.09,434.90999999999997,184,141,127,14,9,5,2.6,3.08,90.61,76.63,90.07,62.54,Maintenance_Preventive,8,19.45
2025-11-20,Line_E,1,Morning,Fiat_500,480,19.6,460.4,200,184,182,2,1,1,2.4,2.5,95.92,92.0,98.91,87.28,Material_Shortage,11,23.98
2025-11-20,Line_E,2,Afternoon,Fiat_500,480,8.88,471.12,200,181,175,6,4,2,2.4,2.6,98.15,90.5,96.69,85.88,Setup_Changeover,8,23.05
2025-11-20,Line_E,3,Night,Fiat_500,480,11.99,468.01,200,179,173,6,4,2,2.4,2.61,97.5,89.5,96.65,84.34,Equipment_Failure,11,22.95
2025-11-21,Line_A,1,Morning,Peugeot_208,480,68.34,411.65999999999997,192,154,150,4,2,2,2.5,2.67,85.76,80.21,97.4,67.0,Setup_Changeover,12,22.45
2025-11-21,Line_A,2,Afternoon,Peugeot_208,480,33.34,446.65999999999997,192,159,147,12,8,4,2.5,2.81,93.05,82.81,92.45,71.24,Operator_Absence,8,21.36
2025-11-21,Line_A,3,Night,Peugeot_208,480,74.27,405.73,192,161,158,3,2,1,2.5,2.52,84.53,83.85,98.14,69.56,Maintenance_Preventive,9,23.81
2025-11-21,Line_B,1,Morning,Peugeot_308,480,12.24,467.76,160,138,131,7,4,3,3.0,3.39,97.45,86.25,94.93,79.79,Quality_Issue,10,17.7
2025-11-21,Line_B,2,Afternoon,Peugeot_308,480,31.82,448.18,160,133,130,3,2,1,3.0,3.37,93.37,83.12,97.74,75.86,Setup_Changeover,9,17.81
2025-11-21,Line_B,3,Night,Peugeot_308,480,120.78,359.22,160,111,106,5,3,2,3.0,3.24,74.84,69.38,95.5,49.58,Setup_Changeover,12,18.54
2025-11-21,Line_C,1,Morning,Citroen_C3,480,10.76,469.24,171,167,163,4,2,2,2.8,2.81,97.76,97.66,97.6,93.18,Equipment_Failure,12,21.35
2025-11-21,Line_C,2,Afternoon,Citroen_C3,480,16.48,463.52,171,153,142,11,7,4,2.8,3.03,96.57,89.47,92.81,80.19,Quality_Issue,12,19.8
2025-11-21,Line_C,3,Night,Citroen_C3,480,4.96,475.04,171,163,149,14,9,5,2.8,2.91,98.97,95.32,91.41,86.23,Maintenance_Preventive,12,20.59
2025-11-21,Line_D,1,Morning,Opel_Corsa,480,31.57,448.43,184,155,143,12,8,4,2.6,2.89,93.42,84.24,92.26,72.61,Equipment_Failure,11,20.74
2025-11-21,Line_D,2,Afternoon,Opel_Corsa,480,35.04,444.96,184,171,167,4,2,2,2.6,2.6,92.7,92.93,97.66,84.14,Equipment_Failure,10,23.06
2025-11-21,Line_D,3,Night,Opel_Corsa,480,53.93,426.07,184,159,158,1,0,1,2.6,2.68,88.76,86.41,99.37,76.22,Quality_Issue,11,22.39
2025-11-21,Line_E,1,Morning,Fiat_500,480,67.36,412.64,200,168,163,5,3,2,2.4,2.46,85.97,84.0,97.02,70.06,Material_Shortage,12,24.43
2025-11-21,Line_E,2,Afternoon,Fiat_500,480,38.06,441.94,200,174,166,8,5,3,2.4,2.54,92.07,87.0,95.4,76.42,Quality_Issue,8,23.62
2025-11-21,Line_E,3,Night,Fiat_500,480,109.69,370.31,200,150,149,1,0,1,2.4,2.47,77.15,75.0,99.33,57.48,Quality_Issue,8,24.3
2025-11-24,Line_A,1,Morning,Peugeot_208,480,47.43,432.57,192,173,169,4,2,2,2.5,2.5,90.12,90.1,97.69,79.32,Maintenance_Preventive,9,24.0
2025-11-24,Line_A,2,Afternoon,Peugeot_208,480,0.67,479.33,192,191,187,4,2,2,2.5,2.51,99.86,99.48,97.91,97.26,Material_Shortage,8,23.91
2025-11-24,Line_A,3,Night,Peugeot_208,480,59.04,420.96,192,168,168,0,0,0,2.5,2.51,87.7,87.5,100.0,76.74,Maintenance_Preventive,9,23.95
2025-11-24,Line_B,1,Morning,Peugeot_308,480,31.39,448.61,160,145,141,4,2,2,3.0,3.09,93.46,90.62,97.24,82.36,Maintenance_Preventive,12,19.39
2025-11-24,Line_B,2,Afternoon,Peugeot_308,480,34.38,445.62,160,144,134,10,7,3,3.0,3.09,92.84,90.0,93.06,77.75,Setup_Changeover,9,19.39
2025-11-24,Line_B,3,Night,Peugeot_308,480,54.68,425.32,160,141,137,4,2,2,3.0,3.02,88.61,88.12,97.16,75.87,Setup_Changeover,11,19.89
2025-11-24,Line_C,1,Morning,Citroen_C3,480,65.73,414.27,171,147,146,1,0,1,2.8,2.82,86.31,85.96,99.32,73.69,Equipment_Failure,12,21.29
